WorkpieceID,MeasurementID,Energy,Amplitude,Max,Spectral Centroid,Spectral Peak,Autocorrelation Peak,Label
3,0,0.16448,0.0244666666666667,0.196,57.7079412479878,23.3050847457549,1,0
3,0,0.115968,0.0226,0.14,63.6311518105372,0,1,0
3,0,0.115072,0.0226666666666667,0.14,64.6899722783191,55.0847457626934,1,0
3,0,0.106624,0.0222,0.14,65.2289979894327,78.3898305084483,1,0
3,0,0.095744,0.0221333333333333,0.084,65.3369883025553,40.2542372881221,1,0
3,0,0.125056,0.0236666666666667,0.148,67.9841315113768,40.2542372881221,1,0
3,0,0.118272,0.023,0.148,67.9858594934835,112.288135593183,1,0
3,0,0.125568,0.0238,0.148,64.1367307830367,40.2542372881221,1,0
3,0,0.138112,0.0246,0.148,63.9465049399165,40.2542372881221,1,0
3,0,0.146432,0.0257333333333333,0.148,64.1576122160576,40.2542372881221,1,0
3,0,0.141568,0.0250666666666667,0.148,65.8088749681553,61.4406779660811,1,0
3,0,0.134656,0.0245333333333333,0.14,61.7598748458633,59.3220338982852,1,0
3,0,0.150016,0.0258666666666667,0.14,61.8462444016255,55.0847457626934,1,0
3,0,0.135552,0.0242666666666667,0.14,62.3309853350127,63.559322033877,1,0
3,0,0.13568,0.0245333333333333,0.14,62.9103549787285,88.9830508474278,1,0
3,0,0.121472,0.0227333333333333,0.14,63.1688692346354,108.050847457591,1,0
3,0,0.115328,0.0218,0.14,62.6477383166261,40.2542372881221,1,0
3,0,0.090496,0.0205333333333333,0.108,65.5070779495434,40.2542372881221,1,0
3,0,0.077312,0.0196,0.092,64.1620971779561,40.2542372881221,1,0
3,0,0.087424,0.0212,0.092,64.9518509793828,48.7288135593057,1,0
3,0,0.12416,0.0235333333333333,0.148,65.3506490675065,99.5762711864073,1,0
3,0,0.133632,0.0247333333333333,0.148,66.9825596411601,48.7288135593057,1,0
3,0,0.13696,0.0256666666666667,0.148,66.5328902939386,103.813559321999,1,0
3,0,0.14592,0.0264666666666667,0.148,66.0692279360959,48.7288135593057,1,0
3,0,0.17536,0.0296666666666667,0.148,66.5385073881967,112.288135593183,1,0
3,0,0.178304,0.0292,0.148,67.4982333932523,112.288135593183,1,0
3,0,0.209664,0.0288666666666667,0.276,67.1999774569808,33.8983050847344,1,0
3,0,0.212096,0.0289333333333333,0.276,66.7283012024158,110.169491525387,1,0
3,0,0.310016,0.0328666666666667,0.276,66.7218764849977,67.7966101694688,1,0
3,0,0.322048,0.0334,0.276,66.3223337587309,67.7966101694688,1,0
3,0,0.364032,0.0359333333333333,0.276,65.0012582633605,67.7966101694688,1,0
3,0,0.372736,0.0373333333333333,0.276,64.7025069343539,67.7966101694688,1,0
3,0,0.309376,0.0362666666666667,0.18,65.4873564843579,67.7966101694688,1,0
3,0,0.30272,0.0357333333333333,0.18,64.3580422442622,67.7966101694688,1,0
3,0,0.210304,0.0323333333333333,0.156,67.1766741309144,65.6779661016729,1,0
3,0,0.201728,0.0323333333333333,0.156,67.5737448617229,65.6779661016729,1,0
3,0,0.150144,0.0288666666666667,0.108,69.3698303529551,48.7288135593057,1,1
3,0,0.124416,0.0261333333333333,0.108,67.8624580879514,48.7288135593057,1,1
3,0,0.105216,0.0240666666666667,0.108,66.8605621439765,48.7288135593057,1,1
3,0,0.219392,0.028,0.22,63.2570507557192,48.7288135593057,1,1
3,0,0.220928,0.0279333333333333,0.22,62.3169153416734,48.7288135593057,1,1
3,0,0.215168,0.0274,0.22,61.4136883119406,48.7288135593057,1,1
3,0,0.52672,0.0381333333333333,0.316,62.32233935568,76.2711864406524,1,1
3,0,1.048448,0.0566666666666667,0.324,63.2260442939804,76.2711864406524,1,1
3,0,1.182464,0.0656666666666667,0.324,62.4146199838532,76.2711864406524,1,1
3,0,1.451904,0.0722,0.548,63.0306996012692,78.3898305084483,1,1
3,0,1.477632,0.0745333333333334,0.548,62.8012805155911,78.3898305084483,1,1
3,0,1.49056,0.0753333333333333,0.548,63.346393047312,78.3898305084483,1,1
3,0,1.168384,0.0632,0.548,64.5181955829658,78.3898305084483,1,1
3,0,0.655232,0.0458666666666667,0.548,63.0528294476855,78.3898305084483,1,1
3,0,0.547456,0.0398,0.548,63.1516133750879,78.3898305084483,1,1
3,0,0.220928,0.0346,0.1,61.4294535992549,65.6779661016729,1,1
3,0,0.220416,0.0344,0.108,61.8537853815713,48.7288135593057,1,1
3,0,0.256128,0.0358,0.108,63.1102669451832,48.7288135593057,1,0
3,0,0.249472,0.0354,0.108,61.8453691698848,48.7288135593057,1,0
3,0,0.26944,0.0368666666666667,0.116,62.0351580626273,48.7288135593057,1,0
3,0,0.304,0.0366666666666667,0.116,64.1477991777166,48.7288135593057,1,0
3,0,0.24128,0.0307333333333333,0.116,68.2048928259487,48.7288135593057,1,0
3,0,0.21376,0.0289333333333333,0.116,66.7477711457054,48.7288135593057,1,0
3,0,0.175232,0.0275333333333333,0.116,63.7882697172825,0,1,0
3,0,0.173312,0.027,0.116,64.0271073255179,0,1,0
3,0,0.148864,0.0246,0.108,63.8002558825695,0,1,0
3,0,0.096,0.0228,0.06,59.0114187656542,0,1,0
3,0,0.173184,0.0253333333333333,0.22,53.0381962532492,6.3559322033877,1,0
3,0,0.17344,0.0244,0.22,55.0563259267331,6.3559322033877,1,0
3,0,0.253312,0.0251333333333333,0.308,59.0113723929352,40.2542372881221,1,0
3,0,0.284544,0.0268666666666667,0.308,61.613287172571,40.2542372881221,1,0
3,0,0.302336,0.028,0.308,61.6486989651287,44.4915254237139,1,0
3,0,0.31936,0.0292666666666667,0.308,60.2308919907495,44.4915254237139,1,0
3,0,0.25344,0.0282666666666667,0.308,61.5648037421866,44.4915254237139,1,0
3,0,0.254592,0.0289333333333333,0.308,61.7122312330215,78.3898305084483,1,0
3,0,0.181248,0.0284666666666667,0.1,59.254192770891,78.3898305084483,1,0
3,0,0.163584,0.0286,0.1,57.570588544787,78.3898305084483,1,1
3,0,0.153728,0.028,0.1,60.9436280348138,78.3898305084483,1,1
3,0,0.171008,0.0288,0.164,64.0231364915589,48.7288135593057,1,1
3,0,0.176,0.0289333333333333,0.164,67.6109954490004,48.7288135593057,1,1
3,0,0.178944,0.0287333333333333,0.164,65.5785290051048,48.7288135593057,1,1
3,0,0.149888,0.0264,0.164,65.393283198945,48.7288135593057,1,1
3,0,0.183168,0.0282666666666667,0.164,65.4095601566488,48.7288135593057,1,1
3,0,0.174848,0.0277333333333333,0.164,64.9954375755057,48.7288135593057,1,1
3,0,0.564224,0.0392666666666667,0.372,64.1769783502825,76.2711864406524,1,1
3,0,1.852928,0.072,0.548,64.5647131625963,76.2711864406524,1,1
3,0,2.738816,0.0962666666666667,0.548,63.062468588889,76.2711864406524,1,1
3,0,2.897536,0.104666666666667,0.548,62.5758136401512,76.2711864406524,1,1
3,0,2.96128,0.1066,0.548,62.8180127957233,78.3898305084483,1,1
3,0,2.975616,0.1078,0.548,62.6370459426372,78.3898305084483,1,1
3,0,2.563968,0.095,0.548,63.9888918846672,78.3898305084483,1,1
3,0,1.274112,0.0627333333333333,0.508,63.7094915992946,78.3898305084483,1,1
3,0,0.464896,0.0414,0.26,62.4934639712484,78.3898305084483,1,1
3,0,0.337792,0.0364,0.236,61.6101245981938,78.3898305084483,1,1
3,0,0.254208,0.0336,0.1,60.0665124970615,50.8474576271016,1,1
3,0,0.240896,0.0328,0.1,58.9479554952279,50.8474576271016,1,0
3,0,0.246016,0.0326666666666667,0.148,60.8167886442944,0,1,0
3,0,0.226816,0.0297333333333333,0.148,59.5794497584338,0,1,0
3,0,0.154752,0.0271333333333333,0.148,57.6897862225468,0,1,0
3,0,0.142848,0.0247333333333333,0.148,58.4338645049063,0,1,0
3,0,0.124672,0.0226,0.148,61.997172159981,48.7288135593057,1,0
3,0,0.161408,0.0243333333333333,0.148,59.9659281199458,0,1,0
3,0,0.141568,0.0232666666666667,0.132,60.0092760187509,0,1,0
3,0,0.15296,0.0252666666666667,0.132,60.8617455627683,48.7288135593057,1,0
3,0,0.150656,0.0254,0.132,61.4484728839447,84.745762711836,1,0
3,0,0.144512,0.0253333333333333,0.084,64.4176767452646,48.7288135593057,1,0
3,0,0.139648,0.0248,0.084,64.3886087655015,48.7288135593057,1,0
3,0,0.104448,0.0228666666666667,0.084,67.5400657456158,48.7288135593057,1,0
3,0,0.101248,0.0223333333333333,0.084,65.9853126717936,48.7288135593057,1,0
3,0,0.132608,0.0245333333333333,0.092,65.326652144788,48.7288135593057,1,0
3,0,0.164864,0.0268,0.124,63.7318488664532,48.7288135593057,1,0
3,0,0.181888,0.0286666666666667,0.124,61.9737691885373,48.7288135593057,1,0
3,0,0.199808,0.0306,0.124,63.5647517829443,65.6779661016729,1,0
3,0,0.200448,0.0306666666666667,0.124,63.8805900936728,65.6779661016729,1,0
3,0,0.210176,0.0320666666666667,0.124,62.7964094679584,65.6779661016729,1,0
3,0,0.177664,0.029,0.124,64.840499011573,65.6779661016729,1,1
3,0,0.13568,0.0256,0.1,66.8001037247704,65.6779661016729,1,1
3,0,0.1632,0.0262666666666667,0.116,65.098455767524,112.288135593183,1,1
3,0,0.176512,0.0267333333333333,0.116,64.3912665635265,84.745762711836,1,1
3,0,0.173184,0.0266666666666667,0.116,64.5565912120221,84.745762711836,1,1
3,0,0.174464,0.0268666666666667,0.116,65.2233311974053,84.745762711836,1,1
3,0,0.395904,0.0325333333333333,0.356,60.954618512788,112.288135593183,1,1
3,0,0.649984,0.0418,0.356,63.279574565843,82.6271186440401,1,1
3,0,1.333376,0.0641333333333333,0.356,66.197765984032,80.5084745762442,1,1
3,0,1.763712,0.0791333333333333,0.356,63.097650170875,80.5084745762442,1,1
3,0,1.928064,0.0878666666666667,0.356,63.7896801311781,78.3898305084483,1,1
3,0,1.983872,0.0915333333333334,0.356,63.8253353679061,78.3898305084483,1,1
3,0,1.798016,0.0894666666666667,0.316,63.6363882686054,78.3898305084483,1,1
3,0,1.546368,0.0809333333333334,0.316,62.9910183825299,78.3898305084483,1,1
3,0,0.807808,0.0550666666666667,0.316,68.0891187246518,78.3898305084483,1,1
3,0,0.363776,0.0394,0.18,61.5380869342812,78.3898305084483,1,1
3,0,0.218112,0.0328666666666667,0.14,59.9301870494404,78.3898305084483,1,1
3,0,0.171264,0.0304,0.124,59.1409633395351,52.9661016948975,1,1
3,0,0.143104,0.0285333333333333,0.124,55.6605756033715,2.1186440677959,1,1
3,0,0.176768,0.0308,0.14,58.2868994606522,0,1,1
3,0,0.178688,0.031,0.14,57.7253345291964,0,1,1
3,0,0.17536,0.0311333333333333,0.14,58.9264624619147,0,1,0
3,0,0.173184,0.0295333333333333,0.14,59.8780923038987,0,1,0
3,0,0.150272,0.0266,0.14,59.8831854187336,0,1,0
3,0,0.145408,0.0257333333333333,0.14,61.3395771902935,0,1,0
3,0,0.112768,0.0234,0.084,61.2394805136612,0,1,0
3,0,0.146816,0.0245333333333333,0.084,62.9584273030448,0,1,0
3,0,0.135168,0.0228,0.084,62.9993418167269,0,1,0
3,0,0.128512,0.0229333333333333,0.084,65.2447719433987,78.3898305084483,1,0
3,0,0.164224,0.0254,0.084,64.1212160454751,78.3898305084483,1,0
3,0,0.157952,0.0245333333333333,0.084,65.5751118558095,78.3898305084483,1,0
3,0,0.184192,0.0265333333333333,0.124,63.3449499444565,78.3898305084483,1,0
3,0,0.14656,0.0249333333333333,0.124,63.3683809808017,40.2542372881221,1,0
3,0,0.13888,0.0243333333333333,0.124,64.8193246472986,40.2542372881221,1,1
3,0,0.162432,0.0262666666666667,0.124,62.4935534672372,40.2542372881221,1,1
3,0,0.17792,0.0278666666666667,0.14,62.3408967861788,48.7288135593057,1,1
3,0,0.199168,0.0303333333333333,0.14,61.8644651351166,63.559322033877,1,1
3,0,0.194304,0.0307333333333333,0.14,60.7684562811058,65.6779661016729,1,1
3,0,0.215168,0.0332,0.14,61.3142275314004,65.6779661016729,1,1
3,0,0.233344,0.0357333333333333,0.14,61.7307188061204,65.6779661016729,1,1
3,0,0.20928,0.0332666666666667,0.14,63.991651079696,65.6779661016729,1,1
3,0,0.203392,0.0320666666666667,0.108,66.6524978721173,65.6779661016729,1,1
3,0,0.185728,0.0296,0.108,64.9157684472835,65.6779661016729,1,1
3,0,0.161664,0.0268,0.1,65.2388783640389,112.288135593183,1,1
3,0,0.220672,0.0267333333333333,0.284,65.1451957894492,112.288135593183,1,1
3,0,0.20992,0.0253333333333333,0.284,65.5029166716027,112.288135593183,1,1
3,0,0.19392,0.0236,0.284,64.0640485426441,112.288135593183,1,1
3,0,0.353792,0.0266,0.348,66.3323260974895,65.6779661016729,1,1
3,0,0.812288,0.0424,0.444,63.3362398085548,74.1525423728565,1,1
3,0,1.754752,0.0675333333333333,0.58,64.2350615337213,78.3898305084483,1,1
3,0,2.147328,0.083,0.58,62.9156169015386,78.3898305084483,1,1
3,0,2.366208,0.0936666666666667,0.58,62.887804590551,48.7288135593057,1,1
3,0,2.463744,0.101933333333333,0.58,63.5294405965349,48.7288135593057,1,1
3,0,2.295552,0.0999333333333333,0.58,62.4552663341757,48.7288135593057,1,1
3,0,1.889664,0.0858666666666667,0.58,63.6279626424851,48.7288135593057,1,1
3,0,0.971392,0.0624,0.268,62.4667008803279,48.7288135593057,1,1
3,0,0.542336,0.0486666666666667,0.236,61.4855207914138,48.7288135593057,1,1
3,0,0.377728,0.043,0.236,57.2336340315577,48.7288135593057,1,1
3,0,0.32896,0.0394,0.236,56.9980661191492,2.1186440677959,1,1
3,0,0.293376,0.0358666666666667,0.236,57.4167609911778,2.1186440677959,1,1
3,0,0.264448,0.0359333333333333,0.132,57.8195948382131,0,1,0
3,0,0.24576,0.0345333333333333,0.132,57.6169465342842,0,1,0
3,0,0.2016,0.0304666666666667,0.132,58.3875825996627,0,1,0
3,0,0.169728,0.0260666666666667,0.156,64.4013380063095,112.288135593183,1,0
3,0,0.130304,0.0232,0.156,67.7044386263587,122.881355932162,1,0
3,0,0.129152,0.0227333333333333,0.156,68.0588809849989,108.050847457591,1,0
3,0,0.12224,0.0224,0.156,65.7181412957711,112.288135593183,1,0
3,0,0.112128,0.021,0.156,65.5487407590961,110.169491525387,1,0
3,0,0.12032,0.0222666666666667,0.156,66.6090229551432,110.169491525387,1,0
3,0,0.090752,0.0208666666666667,0.116,67.3552511268163,110.169491525387,1,0
3,0,0.107264,0.0218,0.116,63.1144055463939,40.2542372881221,1,0
3,0,0.123008,0.0238666666666667,0.116,63.5667284880723,40.2542372881221,1,0
3,0,0.107392,0.0225333333333333,0.084,62.655987520595,40.2542372881221,1,0
3,0,0.135936,0.0256666666666667,0.092,62.882577887156,40.2542372881221,1,0
3,0,0.141312,0.0258666666666667,0.092,60.1487617171992,72.0338983050606,1,0
3,0,0.149504,0.0271333333333333,0.092,60.2108080635726,21.186440677959,1,0
3,0,0.145536,0.027,0.092,61.5329518467636,46.6101694915098,1,0
3,0,0.198912,0.0316,0.1,55.9281044959638,21.186440677959,1,0
3,0,0.23296,0.0346,0.124,57.6502194302744,23.3050847457549,1,0
3,0,0.211968,0.0328,0.124,55.2494727367199,21.186440677959,1,0
3,0,0.231424,0.0344666666666667,0.124,55.3368112474403,21.186440677959,1,0
3,0,0.245632,0.036,0.124,55.1780425820767,21.186440677959,1,0
3,0,0.250112,0.0372666666666667,0.124,54.3471448974759,21.186440677959,1,0
3,0,0.278912,0.0353333333333333,0.268,57.7483667825358,46.6101694915098,1,0
3,0,0.265344,0.0350666666666667,0.268,59.5417952208736,46.6101694915098,1,0
3,0,0.268672,0.0358,0.268,59.8718355258438,48.7288135593057,1,0
3,0,0.249216,0.0345333333333333,0.268,62.0792364727405,48.7288135593057,1,0
3,0,0.2528,0.0341333333333333,0.268,62.350295072384,48.7288135593057,1,1
3,0,0.243328,0.0324,0.268,62.8660812255211,48.7288135593057,1,1
3,0,0.162048,0.0298666666666667,0.116,62.358161917062,48.7288135593057,1,1
3,0,1.04064,0.0471333333333333,0.508,65.9094765942032,80.5084745762442,1,1
3,0,2.067712,0.0695333333333333,0.58,60.5935872970046,80.5084745762442,1,1
3,0,2.796416,0.0886666666666667,0.58,59.2575303933074,50.8474576271016,1,1
3,0,3.078528,0.0976666666666667,0.58,58.5415015897385,50.8474576271016,1,1
3,0,3.136256,0.102733333333333,0.58,58.7565433557895,48.7288135593057,1,1
3,0,3.145856,0.103666666666667,0.58,59.1631994466406,48.7288135593057,1,1
3,0,2.256256,0.0852,0.58,59.7856942563899,48.7288135593057,1,1
3,0,1.234048,0.0637333333333334,0.38,58.3792115592346,48.7288135593057,1,1
3,0,0.521856,0.0456,0.38,58.5029394876502,48.7288135593057,1,1
3,0,0.247168,0.0371333333333333,0.132,57.8845332554953,48.7288135593057,1,1
3,0,0.2272,0.0343333333333333,0.188,59.532185270583,48.7288135593057,1,1
3,0,0.215168,0.0332,0.188,59.4033024495247,48.7288135593057,1,1
3,0,0.207104,0.0320666666666667,0.188,59.8367891577653,50.8474576271016,1,1
3,0,0.204544,0.0308,0.188,59.3219954418994,50.8474576271016,1,1
3,0,0.176768,0.0284,0.188,59.3584215594216,0,1,0
3,0,0.150016,0.0258666666666667,0.188,60.9418986571006,50.8474576271016,1,0
3,0,0.10368,0.0232,0.084,60.8289584488731,48.7288135593057,1,0
3,0,0.104576,0.0228666666666667,0.084,63.1668135736026,48.7288135593057,1,0
3,0,0.099072,0.0221333333333333,0.084,62.5466712658928,48.7288135593057,1,0
3,0,0.092928,0.0215333333333333,0.092,62.8597039336829,48.7288135593057,1,0
3,0,0.09408,0.0215333333333333,0.092,63.4623701851304,84.745762711836,1,0
3,0,0.088192,0.0213333333333333,0.092,61.7055558775413,84.745762711836,1,0
3,0,0.134272,0.023,0.204,59.1224034284559,84.745762711836,1,0
3,0,0.125824,0.022,0.204,59.1344497633902,31.7796610169385,1,0
3,0,0.130432,0.0229333333333333,0.204,60.9312708299923,69.9152542372647,1,0
3,0,0.132864,0.0230666666666667,0.204,60.042432465123,36.0169491525303,1,0
3,0,0.15296,0.0248666666666667,0.204,59.5134015335728,36.0169491525303,1,0
3,0,0.167424,0.0266,0.204,60.1661806768146,78.3898305084483,1,0
3,0,0.1248,0.0251333333333333,0.108,63.6976890380537,78.3898305084483,1,0
3,0,0.454272,0.0322,0.108,64.2941594218771,78.3898305084483,1,0
3,0,0.456064,0.0320666666666667,0.108,63.8212305917077,61.4406779660811,1,0
3,0,0.459648,0.033,0.108,64.505184155786,50.8474576271016,1,0
3,0,0.521728,0.0349333333333334,0.268,64.8180683781726,65.6779661016729,1,0
3,0,0.518144,0.0348,0.268,64.8138103886761,48.7288135593057,1,0
3,0,0.509824,0.0337333333333334,0.268,65.1298438488131,48.7288135593057,1,0
3,0,0.181888,0.0272666666666667,0.268,69.1011122958558,48.7288135593057,1,1
3,0,0.19072,0.0279333333333333,0.268,68.4076196643859,48.7288135593057,1,1
3,0,0.178048,0.0258666666666667,0.268,68.4531488990956,48.7288135593057,1,1
3,0,0.099584,0.0222666666666667,0.116,66.9716814889707,48.7288135593057,1,1
3,0,0.153984,0.0231333333333333,0.236,61.0325581040076,76.2711864406524,1,1
3,0,0.651136,0.0405333333333333,0.356,60.7587183307278,72.0338983050606,1,1
3,0,1.091712,0.0572666666666667,0.388,62.0724207483476,78.3898305084483,1,1
3,0,1.385472,0.0708,0.388,60.8364040285788,78.3898305084483,1,1
3,0,1.558912,0.0812,0.388,60.8453346597099,78.3898305084483,1,1
3,0,1.639424,0.0874666666666667,0.388,60.1363534351657,78.3898305084483,1,1
3,0,1.616512,0.0886,0.388,60.9617932673635,78.3898305084483,1,1
3,0,1.128576,0.0723333333333333,0.388,62.2020366863174,48.7288135593057,1,1
3,0,0.694272,0.0560666666666667,0.22,63.4245069273625,48.7288135593057,1,1
3,0,0.407296,0.0438,0.22,64.7894869920636,48.7288135593057,1,1
3,0,0.440064,0.0395333333333333,0.116,57.2518926796473,48.7288135593057,1,1
3,0,0.397312,0.037,0.084,54.9334815157711,50.8474576271016,1,1
3,0,0.3744,0.0352666666666667,0.076,54.4901160951551,50.8474576271016,1,0
3,0,0.37952,0.0355333333333333,0.1,54.7270058091742,50.8474576271016,1,0
3,0,0.380288,0.0358666666666667,0.1,55.2406273801017,48.7288135593057,1,0
3,0,0.373248,0.0346666666666667,0.1,57.1012445967529,0,1,0
3,0,0.174336,0.0302,0.1,58.8347391336499,0,1,0
3,0,0.131456,0.0264,0.1,61.0066745779873,50.8474576271016,1,0
3,0,0.118528,0.0251333333333333,0.1,62.9714965485187,48.7288135593057,1,0
3,0,0.13248,0.0252666666666667,0.164,61.0526316390629,48.7288135593057,1,0
3,0,0.127744,0.0247333333333333,0.164,61.8482680384525,48.7288135593057,1,0
3,0,0.14208,0.0254666666666667,0.164,60.7699234452211,48.7288135593057,1,0
3,0,0.136576,0.0246,0.164,59.7353327104443,48.7288135593057,1,0
3,0,0.145536,0.0255333333333333,0.164,62.2917539598879,50.8474576271016,1,0
3,0,0.145664,0.0258,0.164,64.064752565038,50.8474576271016,1,0
3,0,0.167424,0.0262,0.22,61.3786851448273,50.8474576271016,1,0
3,0,0.227456,0.0276666666666667,0.244,62.6060045936083,50.8474576271016,1,0
3,0,0.196096,0.0252666666666667,0.244,62.4251920340945,103.813559321999,1,0
3,0,0.231168,0.0276666666666667,0.244,62.2509245593843,40.2542372881221,1,0
3,0,0.244096,0.0284666666666667,0.244,62.8535800858162,40.2542372881221,1,0
3,0,0.263552,0.0292,0.244,61.8831954793912,108.050847457591,1,0
3,0,0.278016,0.0307333333333333,0.244,62.8070286020494,50.8474576271016,1,0
3,0,0.22272,0.0289333333333333,0.212,64.055677768396,65.6779661016729,1,0
3,0,0.220032,0.0285333333333333,0.212,63.9513748540985,65.6779661016729,1,0
3,0,0.187264,0.0262666666666667,0.212,64.9626636318464,48.7288135593057,1,0
3,0,0.20352,0.0260666666666667,0.212,61.4228595387527,0,1,0
3,0,0.18112,0.0249333333333333,0.212,60.313128669286,46.6101694915098,1,0
3,0,0.138752,0.0233333333333333,0.132,59.2392322814294,78.3898305084483,1,0
3,0,0.170624,0.0254666666666667,0.132,62.7392659493555,48.7288135593057,1,0
3,0,0.175872,0.026,0.132,62.4494118491563,48.7288135593057,1,1
3,0,0.709632,0.0428666666666667,0.42,61.2265766393894,78.3898305084483,1,1
3,0,1.230848,0.06,0.428,62.9643683320914,76.2711864406524,1,1
3,0,1.8016,0.0785333333333333,0.436,62.3505002983569,76.2711864406524,1,1
3,0,2.00064,0.086,0.436,62.7605699207608,76.2711864406524,1,1
3,0,2.07552,0.0904666666666667,0.436,61.9839236161657,76.2711864406524,1,1
3,0,2.13952,0.0952666666666667,0.436,63.6291189048807,76.2711864406524,1,1
3,0,1.608832,0.0787333333333334,0.436,67.2469907752527,78.3898305084483,1,1
3,0,1.110528,0.0637333333333334,0.436,67.7707542713042,78.3898305084483,1,1
3,0,0.559744,0.0472,0.228,65.6381339396332,48.7288135593057,1,1
3,0,0.356352,0.0403333333333333,0.14,63.4870827599373,48.7288135593057,1,1
3,0,0.24384,0.0342,0.108,62.075763419105,0,1,1
3,0,0.199296,0.0306666666666667,0.116,59.0784933961261,48.7288135593057,1,1
3,0,0.194176,0.0304,0.116,58.5860034061436,0,1,0
3,0,0.135296,0.0268666666666667,0.116,56.0033660924872,0,1,0
3,0,0.126976,0.0253333333333333,0.116,55.764347281521,0,1,0
3,0,0.122496,0.0244666666666667,0.116,57.3606548523854,0,1,0
3,0,0.124032,0.0242,0.116,60.0517383206642,0,1,0
3,0,0.125312,0.0248,0.076,59.7913904531888,0,1,0
3,0,0.146432,0.0261333333333333,0.116,61.5718790187083,0,1,0
3,0,0.1536,0.0263333333333333,0.116,62.7199739555925,0,1,0
3,0,0.139648,0.0254666666666667,0.116,63.8321397148609,50.8474576271016,1,0
3,0,0.13056,0.0244666666666667,0.116,63.5471214758085,50.8474576271016,1,0
3,0,0.123904,0.0237333333333333,0.116,66.1686944083036,50.8474576271016,1,0
3,0,0.106496,0.0224,0.116,65.1543735187729,50.8474576271016,1,0
3,0,0.126336,0.0221333333333333,0.1,59.1560068096925,57.2033898304893,1,0
3,0,0.131456,0.0235333333333333,0.076,59.1763956077027,52.9661016948975,1,0
3,0,0.136064,0.0241333333333333,0.076,59.5009870442413,46.6101694915098,1,0
3,0,0.14336,0.0248666666666667,0.076,59.8298220649359,0,1,0
3,0,0.156032,0.0262666666666667,0.084,59.9519516545843,21.186440677959,1,0
3,0,0.15168,0.0258666666666667,0.084,60.8592647138316,40.2542372881221,1,0
3,0,0.114432,0.0247333333333333,0.084,62.8034601975411,46.6101694915098,1,1
3,0,0.102528,0.0232,0.084,61.589692633157,0,1,1
3,0,0.096384,0.0224666666666667,0.084,62.8627047647601,48.7288135593057,1,1
3,0,0.112256,0.0236,0.084,62.9919982377533,48.7288135593057,1,1
3,0,0.141056,0.0236,0.172,55.5217395175506,40.2542372881221,1,1
3,0,0.135808,0.0227333333333333,0.172,54.9005977413878,40.2542372881221,1,1
3,0,0.13568,0.0231333333333333,0.172,55.1703521932643,40.2542372881221,1,1
3,0,0.163456,0.0239333333333333,0.172,57.2878198580889,72.0338983050606,1,1
3,0,0.162432,0.0238666666666667,0.172,57.7303949254424,72.0338983050606,1,1
3,0,0.415872,0.0333333333333333,0.292,61.6121839282661,80.5084745762442,1,1
3,0,0.567168,0.041,0.292,62.6546629175236,76.2711864406524,1,1
3,0,0.792192,0.0529333333333333,0.292,62.7529415715278,76.2711864406524,1,1
3,0,0.871296,0.0579333333333333,0.292,62.135866148006,78.3898305084483,1,1
3,0,0.884096,0.0603333333333333,0.292,61.6849085149606,78.3898305084483,1,1
3,0,0.904704,0.0623333333333334,0.292,61.6177714124674,78.3898305084483,1,1
3,0,0.624128,0.0506,0.244,63.2855594377335,78.3898305084483,1,1
3,0,0.449024,0.0422666666666667,0.228,62.2307958708169,78.3898305084483,1,1
3,0,0.264576,0.0332,0.172,62.3088284315706,48.7288135593057,1,1
3,0,0.195072,0.0295333333333333,0.156,62.174394332971,48.7288135593057,1,1
3,0,0.160256,0.0274,0.156,59.6661012178873,2.1186440677959,1,1
3,0,0.166016,0.027,0.156,61.1201363104397,2.1186440677959,1,1
3,0,0.167552,0.0275333333333333,0.156,61.112041911025,2.1186440677959,1,1
3,0,0.150016,0.0268,0.156,59.4971833478474,0,1,1
3,0,0.173824,0.0274666666666667,0.076,59.081157417036,0,1,0
3,0,0.161536,0.0255333333333333,0.052,58.6297069798757,0,1,0
3,0,0.157952,0.0247333333333333,0.052,60.9405347759135,0,1,0
3,0,0.134016,0.0234,0.052,58.808956759116,0,1,0
3,0,0.132224,0.0229333333333333,0.052,60.729756922405,0,1,0
3,0,0.13376,0.0230666666666667,0.06,58.1519106739605,2.1186440677959,1,0
3,0,0.074112,0.0205333333333333,0.06,61.4905010223323,40.2542372881221,1,0
3,0,0.166656,0.024,0.292,59.1894845995944,76.2711864406524,1,0
3,0,0.161536,0.0234666666666667,0.292,59.4287583310004,76.2711864406524,1,0
3,0,0.195072,0.0252,0.292,60.6046049218903,50.8474576271016,1,0
3,0,0.196224,0.0251333333333333,0.292,60.2191212288469,50.8474576271016,1,0
3,0,0.20288,0.0258,0.292,61.4330082035153,48.7288135593057,1,0
3,0,0.216704,0.0272,0.292,63.3793115971685,50.8474576271016,1,0
3,0,0.133888,0.0250666666666667,0.076,62.1276631634888,48.7288135593057,1,0
3,0,0.150528,0.0267333333333333,0.092,60.7726299241691,48.7288135593057,1,0
3,0,0.124928,0.0260666666666667,0.092,61.7488779763326,48.7288135593057,1,0
3,0,0.155648,0.0293333333333333,0.092,58.3509783605118,48.7288135593057,1,0
3,0,0.142208,0.0277333333333333,0.092,55.1093845698481,48.7288135593057,1,1
3,0,0.13184,0.0267333333333333,0.092,56.3284702038713,48.7288135593057,1,1
